variant	ticker	ymd	aligned_prev	atr14_pct	open_dev_pct	buys	sells	buy_notional	sell_notional	gross_pnl	net_pnl	max_deployed	ret_pct	r	mae_pct	exits
e3_atr1.5	009420	20251201	True	6.9494	9.9515	7	7	11761150.0000	12013100.0000	251950.0000	214873.1575	1704507.2100	12.6062	2.1010	-4.7368	"{""tp"": 6, ""eod"": 1}"
e4_atr2.0	009420	20251201	True	6.9494	9.9515	7	7	11761150.0000	12013100.0000	251950.0000	214873.1575	1704507.2100	12.6062	2.1010	-4.7368	"{""tp"": 6, ""eod"": 1}"
e5_atr2.5	009420	20251201	True	6.9494	9.9515	7	7	11761150.0000	12013100.0000	251950.0000	214873.1575	1704507.2100	12.6062	2.1010	-4.7368	"{""tp"": 6, ""eod"": 1}"
e6_delay1	009420	20251201	True	6.9494	9.9515	8	8	13333200.0000	13587350.0000	254150.0000	212194.4125	1703506.5600	12.4563	2.0761	-2.6316	"{""tp"": 6, ""stop"": 1, ""eod"": 1}"
e7_delay2	009420	20251201	True	6.9494	9.9515	6	6	10039850.0000	10181800.0000	141950.0000	110478.6875	1703506.5600	6.4854	1.0809	-2.6316	"{""tp"": 4, ""stop"": 1, ""eod"": 1}"
e8_delay3	009420	20251201	True	6.9494	9.9515	4	4	6765100.0000	6975900.0000	210800.0000	189311.7300	1705607.9250	11.0994	1.8499	-0.9506	"{""tp"": 4}"
e9_nostop	009420	20251201	True	6.9494	9.9515	7	7	11761150.0000	12013100.0000	251950.0000	214873.1575	1704507.2100	12.6062	2.1010	-4.7368	"{""tp"": 6, ""eod"": 1}"
e0_base_stop2.5	326030	20251201	True	4.6791	10.7072	2	2	3307200.0000	3285600.0000	-21600.0000	-31799.4000	1681092.0000	-1.8916	-0.3153	-2.6429	"{""stop"": 1, ""eod"": 1}"
e1_atr0.3	326030	20251201	True	4.6791	10.7072	3	3	4970400.0000	4936800.0000	-33600.0000	-48925.9200	1681092.0000	-2.9104	-0.4851	-1.5714	"{""stop"": 2, ""eod"": 1}"
e2_atr0.5	326030	20251201	True	4.6791	10.7072	2	2	3303600.0000	3290400.0000	-13200.0000	-23408.8200	1681092.0000	-1.3925	-0.2321	-2.3571	"{""stop"": 1, ""eod"": 1}"
e3_atr1.5	326030	20251201	True	4.6791	10.7072	1	1	1680000.0000	1648800.0000	-31200.0000	-36331.5600	1681092.0000	-2.1612	-0.3602	-3.7143	"{""eod"": 1}"
e4_atr2.0	326030	20251201	True	4.6791	10.7072	1	1	1680000.0000	1648800.0000	-31200.0000	-36331.5600	1681092.0000	-2.1612	-0.3602	-3.7143	"{""eod"": 1}"
e5_atr2.5	326030	20251201	True	4.6791	10.7072	1	1	1680000.0000	1648800.0000	-31200.0000	-36331.5600	1681092.0000	-2.1612	-0.3602	-3.7143	"{""eod"": 1}"
e6_delay1	326030	20251201	True	4.6791	10.7072	1	1	1663200.0000	1648800.0000	-14400.0000	-19520.6400	1664281.0800	-1.1729	-0.1955	-2.7417	"{""eod"": 1}"
e7_delay2	326030	20251201	True	4.6791	10.7072	1	1	1656000.0000	1648800.0000	-7200.0000	-12315.9600	1657076.4000	-0.7432	-0.1239	-2.3188	"{""eod"": 1}"
e8_delay3	326030	20251201	True	4.6791	10.7072	1	1	1647600.0000	1648800.0000	1200.0000	-3910.5000	1648670.9400	-0.2372	-0.0395	-0.6555	"{""eod"": 1}"
e9_nostop	326030	20251201	True	4.6791	10.7072	1	1	1680000.0000	1648800.0000	-31200.0000	-36331.5600	1681092.0000	-2.1612	-0.3602	-3.7143	"{""eod"": 1}"
e0_base_stop2.5	437730	20251201	True	10.9256	36.4910	1	1	1689900.0000	1685600.0000	-4300.0000	-9528.1550	1690998.4350	-0.5635	-0.0939	-1.9084	"{""eod"": 1}"
e1_atr0.3	437730	20251201	True	10.9256	36.4910	1	1	1689900.0000	1685600.0000	-4300.0000	-9528.1550	1690998.4350	-0.5635	-0.0939	-1.9084	"{""eod"": 1}"
e2_atr0.5	437730	20251201	True	10.9256	36.4910	1	1	1689900.0000	1685600.0000	-4300.0000	-9528.1550	1690998.4350	-0.5635	-0.0939	-1.9084	"{""eod"": 1}"
e3_atr1.5	437730	20251201	True	10.9256	36.4910	1	1	1689900.0000	1685600.0000	-4300.0000	-9528.1550	1690998.4350	-0.5635	-0.0939	-1.9084	"{""eod"": 1}"
e4_atr2.0	437730	20251201	True	10.9256	36.4910	1	1	1689900.0000	1685600.0000	-4300.0000	-9528.1550	1690998.4350	-0.5635	-0.0939	-1.9084	"{""eod"": 1}"
e5_atr2.5	437730	20251201	True	10.9256	36.4910	1	1	1689900.0000	1685600.0000	-4300.0000	-9528.1550	1690998.4350	-0.5635	-0.0939	-1.9084	"{""eod"": 1}"
e6_delay1	437730	20251201	True	10.9256	36.4910	1	1	1696350.0000	1685600.0000	-10750.0000	-15982.3475	1697452.6275	-0.9415	-0.1569	-2.2814	"{""eod"": 1}"
e7_delay2	437730	20251201	True	10.9256	36.4910	1	1	1665300.0000	1646400.0000	-18900.0000	-24016.1250	1666382.4450	-1.4412	-0.2402	-2.7743	"{""eod"": 1}"
e8_delay3	437730	20251201	True	10.9256	36.4910	1	1	1675800.0000	1627500.0000	-48300.0000	-53376.6450	1676889.2700	-3.1831	-0.5305	-2.7569	"{""stop"": 1}"
e9_nostop	437730	20251201	True	10.9256	36.4910	1	1	1689900.0000	1685600.0000	-4300.0000	-9528.1550	1690998.4350	-0.5635	-0.0939	-1.9084	"{""eod"": 1}"
e0_base_stop2.5	397030	20251201	False	8.1586	8.8132	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e1_atr0.3	397030	20251201	False	8.1586	8.8132	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e2_atr0.5	397030	20251201	False	8.1586	8.8132	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e3_atr1.5	397030	20251201	False	8.1586	8.8132	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e4_atr2.0	397030	20251201	False	8.1586	8.8132	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e5_atr2.5	397030	20251201	False	8.1586	8.8132	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e6_delay1	397030	20251201	False	8.1586	8.8132	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e7_delay2	397030	20251201	False	8.1586	8.8132	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e8_delay3	397030	20251201	False	8.1586	8.8132	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e9_nostop	397030	20251201	False	8.1586	8.8132	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e0_base_stop2.5	287840	20251201	False	9.9867	14.2509	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e1_atr0.3	287840	20251201	False	9.9867	14.2509	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e2_atr0.5	287840	20251201	False	9.9867	14.2509	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e3_atr1.5	287840	20251201	False	9.9867	14.2509	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e4_atr2.0	287840	20251201	False	9.9867	14.2509	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e5_atr2.5	287840	20251201	False	9.9867	14.2509	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e6_delay1	287840	20251201	False	9.9867	14.2509	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e7_delay2	287840	20251201	False	9.9867	14.2509	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e8_delay3	287840	20251201	False	9.9867	14.2509	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e9_nostop	287840	20251201	False	9.9867	14.2509	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e0_base_stop2.5	220100	20251201	False	11.4964	23.6929	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e1_atr0.3	220100	20251201	False	11.4964	23.6929	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e2_atr0.5	220100	20251201	False	11.4964	23.6929	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e3_atr1.5	220100	20251201	False	11.4964	23.6929	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e4_atr2.0	220100	20251201	False	11.4964	23.6929	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e5_atr2.5	220100	20251201	False	11.4964	23.6929	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e6_delay1	220100	20251201	False	11.4964	23.6929	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e7_delay2	220100	20251201	False	11.4964	23.6929	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e8_delay3	220100	20251201	False	11.4964	23.6929	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e9_nostop	220100	20251201	False	11.4964	23.6929	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e0_base_stop2.5	058470	20251201	True	5.6161	17.4259	2	2	3301400.0000	3258300.0000	-43100.0000	-53228.7450	1656075.7500	-3.2141	-0.5357	-2.7697	"{""stop"": 1, ""eod"": 1}"
e1_atr0.3	058470	20251201	True	5.6161	17.4259	3	3	4998900.0000	4942600.0000	-56300.0000	-71658.6550	1698603.3750	-4.2187	-0.7031	-2.0408	"{""stop"": 2, ""eod"": 1}"
e2_atr0.5	058470	20251201	True	5.6161	17.4259	2	2	3301400.0000	3258300.0000	-43100.0000	-53228.7450	1656075.7500	-3.2141	-0.5357	-2.7697	"{""stop"": 1, ""eod"": 1}"
e3_atr1.5	058470	20251201	True	5.6161	17.4259	1	1	1646400.0000	1591200.0000	-55200.0000	-60168.6000	1647470.1600	-3.6522	-0.6087	-3.9359	"{""eod"": 1}"
e4_atr2.0	058470	20251201	True	5.6161	17.4259	1	1	1646400.0000	1591200.0000	-55200.0000	-60168.6000	1647470.1600	-3.6522	-0.6087	-3.9359	"{""eod"": 1}"
e5_atr2.5	058470	20251201	True	5.6161	17.4259	1	1	1646400.0000	1591200.0000	-55200.0000	-60168.6000	1647470.1600	-3.6522	-0.6087	-3.9359	"{""eod"": 1}"
e6_delay1	058470	20251201	True	5.6161	17.4259	2	2	3355000.0000	3312500.0000	-42500.0000	-52796.3750	1698603.3750	-3.1082	-0.5180	-2.7982	"{""stop"": 1, ""eod"": 1}"
e7_delay2	058470	20251201	True	5.6161	17.4259	2	2	3304200.0000	3253500.0000	-50700.0000	-60818.8050	1666082.2500	-3.6504	-0.6084	-2.6354	"{""stop"": 1, ""eod"": 1}"
e8_delay3	058470	20251201	True	5.6161	17.4259	1	1	1653600.0000	1608000.0000	-45600.0000	-50614.4400	1654674.8400	-3.0589	-0.5098	-2.6125	"{""stop"": 1}"
e9_nostop	058470	20251201	True	5.6161	17.4259	1	1	1646400.0000	1591200.0000	-55200.0000	-60168.6000	1647470.1600	-3.6522	-0.6087	-3.9359	"{""eod"": 1}"
e0_base_stop2.5	020150	20251201	True	11.7221	12.6741	3	3	5073500.0000	5176350.0000	102850.0000	86870.1675	1703906.8200	5.0983	0.8497	-2.0202	"{""tp"": 2, ""eod"": 1}"
e1_atr0.3	020150	20251201	True	11.7221	12.6741	3	3	5073500.0000	5176350.0000	102850.0000	86870.1675	1703906.8200	5.0983	0.8497	-2.0202	"{""tp"": 2, ""eod"": 1}"
e2_atr0.5	020150	20251201	True	11.7221	12.6741	3	3	5073500.0000	5176350.0000	102850.0000	86870.1675	1703906.8200	5.0983	0.8497	-2.0202	"{""tp"": 2, ""eod"": 1}"
e3_atr1.5	020150	20251201	True	11.7221	12.6741	3	3	5073500.0000	5176350.0000	102850.0000	86870.1675	1703906.8200	5.0983	0.8497	-2.0202	"{""tp"": 2, ""eod"": 1}"
e4_atr2.0	020150	20251201	True	11.7221	12.6741	3	3	5073500.0000	5176350.0000	102850.0000	86870.1675	1703906.8200	5.0983	0.8497	-2.0202	"{""tp"": 2, ""eod"": 1}"
e5_atr2.5	020150	20251201	True	11.7221	12.6741	3	3	5073500.0000	5176350.0000	102850.0000	86870.1675	1703906.8200	5.0983	0.8497	-2.0202	"{""tp"": 2, ""eod"": 1}"
e6_delay1	020150	20251201	True	11.7221	12.6741	3	3	5062750.0000	5165600.0000	102850.0000	86903.4925	1703106.3000	5.1026	0.8504	-1.8428	"{""tp"": 2, ""eod"": 1}"
e7_delay2	020150	20251201	True	11.7221	12.6741	3	3	5062750.0000	5165600.0000	102850.0000	86903.4925	1703106.3000	5.1026	0.8504	-1.8428	"{""tp"": 2, ""eod"": 1}"
e8_delay3	020150	20251201	True	11.7221	12.6741	3	3	5075300.0000	5176950.0000	101650.0000	85667.5275	1703106.3000	5.0301	0.8383	-1.6250	"{""tp"": 2, ""eod"": 1}"
e9_nostop	020150	20251201	True	11.7221	12.6741	3	3	5073500.0000	5176350.0000	102850.0000	86870.1675	1703906.8200	5.0983	0.8497	-2.0202	"{""tp"": 2, ""eod"": 1}"
e0_base_stop2.5	010130	20251201	True	6.5552	21.3131	3	3	4003000.0000	4020000.0000	17000.0000	4549.0500	1348876.2000	0.3372	0.0562	-2.9718	"{""stop"": 1, ""tp"": 1, ""eod"": 1}"
e1_atr0.3	010130	20251201	True	6.5552	21.3131	3	3	4003000.0000	4036000.0000	33000.0000	20509.8500	1348876.2000	1.5205	0.2534	-1.8574	"{""stop"": 1, ""tp"": 1, ""eod"": 1}"
e2_atr0.5	010130	20251201	True	6.5552	21.3131	3	3	4003000.0000	4020000.0000	17000.0000	4549.0500	1348876.2000	0.3372	0.0562	-2.9718	"{""stop"": 1, ""tp"": 1, ""eod"": 1}"
e3_atr1.5	010130	20251201	True	6.5552	21.3131	1	1	1346000.0000	1366000.0000	20000.0000	15778.4000	1346874.9000	1.1715	0.1952	-4.1605	"{""eod"": 1}"
e4_atr2.0	010130	20251201	True	6.5552	21.3131	1	1	1346000.0000	1366000.0000	20000.0000	15778.4000	1346874.9000	1.1715	0.1952	-4.1605	"{""eod"": 1}"
e5_atr2.5	010130	20251201	True	6.5552	21.3131	1	1	1346000.0000	1366000.0000	20000.0000	15778.4000	1346874.9000	1.1715	0.1952	-4.1605	"{""eod"": 1}"
e6_delay1	010130	20251201	True	6.5552	21.3131	3	3	4000000.0000	4019000.0000	19000.0000	6553.4500	1348876.2000	0.4858	0.0810	-2.8274	"{""stop"": 1, ""tp"": 1, ""eod"": 1}"
e7_delay2	010130	20251201	True	6.5552	21.3131	3	3	4007000.0000	4019000.0000	12000.0000	-451.1000	1353879.4500	-0.0333	-0.0056	-2.9718	"{""stop"": 1, ""tp"": 1, ""eod"": 1}"
e8_delay3	010130	20251201	True	6.5552	21.3131	3	3	4016000.0000	4027000.0000	11000.0000	-1476.5500	1355880.7500	-0.1089	-0.0181	-2.8996	"{""stop"": 1, ""tp"": 1, ""eod"": 1}"
e9_nostop	010130	20251201	True	6.5552	21.3131	1	1	1346000.0000	1366000.0000	20000.0000	15778.4000	1346874.9000	1.1715	0.1952	-4.1605	"{""eod"": 1}"
e0_base_stop2.5	095340	20251201	True	9.6795	29.1148	6	6	9968000.0000	10004200.0000	36200.0000	5210.5100	1700604.6750	0.3064	0.0511	-3.0043	"{""stop"": 2, ""tp"": 3, ""eod"": 1}"
e1_atr0.3	095340	20251201	True	9.6795	29.1148	6	6	9959000.0000	10011200.0000	52200.0000	21199.2100	1700604.6750	1.2466	0.2078	-2.7953	"{""stop"": 2, ""tp"": 3, ""eod"": 1}"
e2_atr0.5	095340	20251201	True	9.6795	29.1148	2	2	3267900.0000	3269900.0000	2000.0000	-8135.3900	1664581.2750	-0.4887	-0.0815	-4.2381	"{""tp"": 1, ""eod"": 1}"
e3_atr1.5	095340	20251201	True	9.6795	29.1148	2	2	3267900.0000	3269900.0000	2000.0000	-8135.3900	1664581.2750	-0.4887	-0.0815	-4.2381	"{""tp"": 1, ""eod"": 1}"
e4_atr2.0	095340	20251201	True	9.6795	29.1148	2	2	3267900.0000	3269900.0000	2000.0000	-8135.3900	1664581.2750	-0.4887	-0.0815	-4.2381	"{""tp"": 1, ""eod"": 1}"
e5_atr2.5	095340	20251201	True	9.6795	29.1148	2	2	3267900.0000	3269900.0000	2000.0000	-8135.3900	1664581.2750	-0.4887	-0.0815	-4.2381	"{""tp"": 1, ""eod"": 1}"
e6_delay1	095340	20251201	True	9.6795	29.1148	5	5	8304500.0000	8385700.0000	81200.0000	55257.1100	1700604.6750	3.2493	0.5415	-3.0043	"{""tp"": 3, ""stop"": 1, ""eod"": 1}"
e7_delay2	095340	20251201	True	9.6795	29.1148	4	4	6596400.0000	6640000.0000	43600.0000	23044.3400	1681092.0000	1.3708	0.2285	-2.7051	"{""tp"": 2, ""stop"": 1, ""eod"": 1}"
e8_delay3	095340	20251201	True	9.6795	29.1148	4	4	6644000.0000	6686200.0000	42200.0000	21500.2100	1700604.6750	1.2643	0.2107	-3.0043	"{""tp"": 2, ""stop"": 1, ""eod"": 1}"
e9_nostop	095340	20251201	True	9.6795	29.1148	2	2	3267900.0000	3269900.0000	2000.0000	-8135.3900	1664581.2750	-0.4887	-0.0815	-4.2381	"{""tp"": 1, ""eod"": 1}"
e0_base_stop2.5	007810	20251201	False	12.6838	24.2270	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e1_atr0.3	007810	20251201	False	12.6838	24.2270	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e2_atr0.5	007810	20251201	False	12.6838	24.2270	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e3_atr1.5	007810	20251201	False	12.6838	24.2270	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e4_atr2.0	007810	20251201	False	12.6838	24.2270	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e5_atr2.5	007810	20251201	False	12.6838	24.2270	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e6_delay1	007810	20251201	False	12.6838	24.2270	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e7_delay2	007810	20251201	False	12.6838	24.2270	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e8_delay3	007810	20251201	False	12.6838	24.2270	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e9_nostop	007810	20251201	False	12.6838	24.2270	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e0_base_stop2.5	290650	20251201	False	6.5789	14.0351	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e1_atr0.3	290650	20251201	False	6.5789	14.0351	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e2_atr0.5	290650	20251201	False	6.5789	14.0351	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e3_atr1.5	290650	20251201	False	6.5789	14.0351	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e4_atr2.0	290650	20251201	False	6.5789	14.0351	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e5_atr2.5	290650	20251201	False	6.5789	14.0351	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e6_delay1	290650	20251201	False	6.5789	14.0351	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e7_delay2	290650	20251201	False	6.5789	14.0351	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e8_delay3	290650	20251201	False	6.5789	14.0351	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e9_nostop	290650	20251201	False	6.5789	14.0351	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e0_base_stop2.5	323280	20251201	True	8.6364	10.2287	1	1	1688400.0000	1682100.0000	-6300.0000	-11518.6050	1689497.4600	-0.6818	-0.1136	-1.3682	"{""eod"": 1}"
e1_atr0.3	323280	20251201	True	8.6364	10.2287	1	1	1688400.0000	1682100.0000	-6300.0000	-11518.6050	1689497.4600	-0.6818	-0.1136	-1.3682	"{""eod"": 1}"
e2_atr0.5	323280	20251201	True	8.6364	10.2287	1	1	1688400.0000	1682100.0000	-6300.0000	-11518.6050	1689497.4600	-0.6818	-0.1136	-1.3682	"{""eod"": 1}"
e3_atr1.5	323280	20251201	True	8.6364	10.2287	1	1	1688400.0000	1682100.0000	-6300.0000	-11518.6050	1689497.4600	-0.6818	-0.1136	-1.3682	"{""eod"": 1}"
e4_atr2.0	323280	20251201	True	8.6364	10.2287	1	1	1688400.0000	1682100.0000	-6300.0000	-11518.6050	1689497.4600	-0.6818	-0.1136	-1.3682	"{""eod"": 1}"
e5_atr2.5	323280	20251201	True	8.6364	10.2287	1	1	1688400.0000	1682100.0000	-6300.0000	-11518.6050	1689497.4600	-0.6818	-0.1136	-1.3682	"{""eod"": 1}"
e6_delay1	323280	20251201	True	8.6364	10.2287	1	1	1688400.0000	1682100.0000	-6300.0000	-11518.6050	1689497.4600	-0.6818	-0.1136	-1.3682	"{""eod"": 1}"
e7_delay2	323280	20251201	True	8.6364	10.2287	1	1	1696800.0000	1682100.0000	-14700.0000	-19924.0650	1697902.9200	-1.1735	-0.1956	-1.1139	"{""eod"": 1}"
e8_delay3	323280	20251201	True	8.6364	10.2287	1	1	1698900.0000	1682100.0000	-16800.0000	-22025.4300	1700004.2850	-1.2956	-0.2159	-1.2361	"{""eod"": 1}"
e9_nostop	323280	20251201	True	8.6364	10.2287	1	1	1688400.0000	1682100.0000	-6300.0000	-11518.6050	1689497.4600	-0.6818	-0.1136	-1.3682	"{""eod"": 1}"
e0_base_stop2.5	039200	20251201	True	7.7196	20.2335	3	3	4998100.0000	4967500.0000	-30600.0000	-46019.1400	1675488.3600	-2.7466	-0.4578	-2.9173	"{""stop"": 1, ""tp"": 1, ""eod"": 1}"
e1_atr0.3	039200	20251201	True	7.7196	20.2335	2	2	3354300.0000	3308300.0000	-46000.0000	-56285.6300	1689497.4600	-3.3315	-0.5553	-2.4311	"{""stop"": 1, ""eod"": 1}"
e2_atr0.5	039200	20251201	True	7.7196	20.2335	2	2	3315600.0000	3231900.0000	-83700.0000	-93773.2950	1666982.8350	-5.6253	-0.9376	-3.4036	"{""stop"": 1, ""eod"": 1}"
e3_atr1.5	039200	20251201	True	7.7196	20.2335	1	1	1665900.0000	1625400.0000	-40500.0000	-45565.0650	1666982.8350	-2.7334	-0.4556	-3.4036	"{""eod"": 1}"
e4_atr2.0	039200	20251201	True	7.7196	20.2335	1	1	1665900.0000	1625400.0000	-40500.0000	-45565.0650	1666982.8350	-2.7334	-0.4556	-3.4036	"{""eod"": 1}"
e5_atr2.5	039200	20251201	True	7.7196	20.2335	1	1	1665900.0000	1625400.0000	-40500.0000	-45565.0650	1666982.8350	-2.7334	-0.4556	-3.4036	"{""eod"": 1}"
e6_delay1	039200	20251201	True	7.7196	20.2335	1	1	1685600.0000	1685600.0000	0.0000	-5225.3600	1686695.6400	-0.3098	-0.0516	-0.9967	"{""eod"": 1}"
e7_delay2	039200	20251201	True	7.7196	20.2335	1	1	1694000.0000	1685600.0000	-8400.0000	-13630.8200	1695101.1000	-0.8041	-0.1340	-1.4876	"{""eod"": 1}"
e8_delay3	039200	20251201	True	7.7196	20.2335	1	1	1691200.0000	1685600.0000	-5600.0000	-10829.0000	1692299.2800	-0.6399	-0.1066	-0.8278	"{""eod"": 1}"
e9_nostop	039200	20251201	True	7.7196	20.2335	1	1	1665900.0000	1625400.0000	-40500.0000	-45565.0650	1666982.8350	-2.7334	-0.4556	-3.4036	"{""eod"": 1}"
e0_base_stop2.5	458870	20251201	False	9.6038	19.8768	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e1_atr0.3	458870	20251201	False	9.6038	19.8768	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e2_atr0.5	458870	20251201	False	9.6038	19.8768	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e3_atr1.5	458870	20251201	False	9.6038	19.8768	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e4_atr2.0	458870	20251201	False	9.6038	19.8768	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e5_atr2.5	458870	20251201	False	9.6038	19.8768	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e6_delay1	458870	20251201	False	9.6038	19.8768	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e7_delay2	458870	20251201	False	9.6038	19.8768	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e8_delay3	458870	20251201	False	9.6038	19.8768	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e9_nostop	458870	20251201	False	9.6038	19.8768	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e0_base_stop2.5	310210	20251201	True	6.9885	6.4596	2	2	3342500.0000	3367000.0000	24500.0000	14078.2250	1691598.8250	0.8322	0.1387	-2.6915	"{""tp"": 1, ""eod"": 1}"
e1_atr0.3	310210	20251201	True	6.9885	6.4596	3	3	4994500.0000	5022500.0000	28000.0000	12448.4500	1691598.8250	0.7359	0.1226	-2.4845	"{""tp"": 1, ""stop"": 1, ""eod"": 1}"
e2_atr0.5	310210	20251201	True	6.9885	6.4596	2	2	3342500.0000	3367000.0000	24500.0000	14078.2250	1691598.8250	0.8322	0.1387	-2.6915	"{""tp"": 1, ""eod"": 1}"
e3_atr1.5	310210	20251201	True	6.9885	6.4596	2	2	3342500.0000	3367000.0000	24500.0000	14078.2250	1691598.8250	0.8322	0.1387	-2.6915	"{""tp"": 1, ""eod"": 1}"
e4_atr2.0	310210	20251201	True	6.9885	6.4596	2	2	3342500.0000	3367000.0000	24500.0000	14078.2250	1691598.8250	0.8322	0.1387	-2.6915	"{""tp"": 1, ""eod"": 1}"
e5_atr2.5	310210	20251201	True	6.9885	6.4596	2	2	3342500.0000	3367000.0000	24500.0000	14078.2250	1691598.8250	0.8322	0.1387	-2.6915	"{""tp"": 1, ""eod"": 1}"
