variant	month	n_days	n_buy_fills	n_sell_fills	mean_r	mae_med	win_rate	turnover	deployed	gross	net	cost	turnover_x	cost_share
trail_arm0.7_t0.7	202604	190	209	209	-0.0514	-0.6747	0.3263	433759380.0000	394918298.8605	-226515.0000	-1223674.5667	997159.5667	1.0984	4.4022
trail_arm0.7_t0.7	202605	275	306	306	-0.0894	-0.6568	0.3491	631865081.0000	567850084.7380	-1568416.0000	-3018333.5919	1449917.5919	1.1127	0.9244
trail_arm0.7_t0.7	202606	184	234	234	-0.0580	-0.7648	0.3641	475647270.0000	376528320.7775	-268995.0000	-1362405.3818	1093410.3818	1.2632	4.0648
trail_arm0.7_t0.7	202607	89	109	109	0.0034	-0.4899	0.4382	227102995.0000	186335591.1468	551240.0000	27717.9455	523522.0545	1.2188	0.9497
trail_arm0.7_t0.7	202608	128	142	142	-0.0331	-0.5639	0.3828	292110615.0000	263029993.5818	106955.0000	-565129.3677	672084.3677	1.1106	6.2838
trail_arm0.7_t0.7	202609	243	276	276	-0.0175	-0.4502	0.4280	575024960.0000	507699133.4485	811720.0000	-512582.6060	1324302.6060	1.1326	1.6315
trail_arm1.0_t0.7	202509	136	140	140	-0.1003	-0.7562	0.3088	293768240.0000	285311280.2735	-1011605.0000	-1685097.0013	673492.0013	1.0296	0.6658
trail_arm1.0_t0.7	202510	223	237	237	-0.0196	-0.5155	0.4888	502415700.0000	473063098.8225	581155.0000	-575650.5932	1156805.5932	1.0620	1.9905
trail_arm1.0_t0.7	202511	373	405	405	-0.1064	-0.9368	0.3700	848759762.0000	782536139.8166	-3072582.0000	-5018123.4013	1945541.4013	1.0846	0.6332
trail_arm1.0_t0.7	202512	404	433	433	-0.0497	-0.5803	0.3960	906352390.0000	847307267.0285	-376840.0000	-2460640.2910	2083800.2910	1.0697	5.5297
trail_arm1.0_t0.7	202601	326	347	347	-0.0216	-0.6680	0.5184	726565060.0000	682691078.3035	811920.0000	-860925.2660	1672845.2660	1.0643	2.0604
trail_arm1.0_t0.7	202602	246	264	264	-0.0224	-0.6222	0.5041	546972710.0000	509804719.2390	571960.0000	-687306.9470	1259266.9470	1.0729	2.2017
trail_arm1.0_t0.7	202603	318	401	401	-0.0861	-0.9373	0.4088	828310053.0000	658553845.2615	-1495183.0000	-3397081.4784	1901898.4784	1.2578	1.2720
trail_arm1.0_t0.7	202604	190	209	209	-0.0473	-0.8455	0.4263	433768080.0000	394918298.8605	-122680.0000	-1120082.8220	997402.8220	1.0984	8.1301
trail_arm1.0_t0.7	202605	275	305	305	-0.1034	-0.8757	0.3964	630059881.0000	567889650.6720	-2020136.0000	-3464930.4339	1444794.4339	1.1095	0.7152
trail_arm1.0_t0.7	202606	184	234	234	-0.0663	-1.1988	0.4293	475292670.0000	376556324.9775	-451715.0000	-1543916.9538	1092201.9538	1.2622	2.4179
trail_arm1.0_t0.7	202607	89	107	107	-0.0137	-0.7868	0.5169	222847795.0000	186335591.1468	365040.0000	-148294.7645	513334.7645	1.1959	1.4062
trail_arm1.0_t0.7	202608	128	140	140	-0.0140	-0.6813	0.5312	287818915.0000	263029993.5818	412445.0000	-250425.2613	662870.2613	1.0942	1.6072
trail_arm1.0_t0.7	202609	243	274	274	-0.0188	-0.6598	0.5185	570972440.0000	507676390.0375	766060.0000	-548823.6410	1314883.6410	1.1247	1.7164
trail_arm1.0_t1.0	202509	136	140	140	-0.1007	-0.8117	0.2794	293682740.0000	285311280.2735	-1017930.0000	-1691211.7525	673281.7525	1.0293	0.6614
trail_arm1.0_t1.0	202510	223	241	241	-0.0267	-0.5814	0.4126	510697020.0000	473118757.1700	401425.0000	-774041.2097	1175466.2097	1.0794	2.9282
trail_arm1.0_t1.0	202511	373	407	407	-0.1068	-0.9368	0.3056	853155362.0000	782646556.3765	-3069492.0000	-5025149.9248	1955657.9248	1.0901	0.6371
trail_arm1.0_t1.0	202512	404	440	440	-0.0506	-0.5935	0.3416	920906326.0000	847481529.1639	-385801.0000	-2503056.0776	2117255.0776	1.0866	5.4879
trail_arm1.0_t1.0	202601	326	358	358	-0.0156	-0.6830	0.4202	749706460.0000	682874155.7610	1123010.0000	-603729.3295	1726739.3295	1.0979	1.5376
