variant	month	n_days	n_buy_fills	n_sell_fills	mean_r	mae_med	win_rate	turnover	deployed	gross	net	cost	turnover_x	cost_share
w_take1.2_stop5.0_atr5.0_dev0.0	202606	6	8	4	0.1105	-1.7874	0.5000	16846400.0000	12573685.7700	103400.0000	83901.6200	19498.3800	1.3398	0.1886
w_take1.2_stop5.0_atr5.0_dev0.0	202607	2	6	4	0.3316	-1.5903	1.0000	12989450.0000	4336470.3730	106520.0000	86385.6320	20134.3680	2.9954	0.1890
w_take1.2_stop5.0_atr5.0_dev0.0	202608	38	49	31	0.1348	-1.2160	0.5789	103455900.0000	80210529.7750	815100.0000	661011.2900	154088.7100	1.2898	0.1890
w_take1.2_stop5.0_atr5.0_dev0.0	202609	54	85	60	0.1745	-1.0178	0.7037	178845350.0000	114238883.2625	1497750.0000	1203654.7025	294095.2975	1.5655	0.1964
w_take1.5_stop3.0_atr4.0_dev-1.0	202509	53	60	24	0.0429	-0.7491	0.3019	125828820.0000	111270108.0130	409200.0000	290583.9100	118616.0900	1.1308	0.2899
w_take1.5_stop3.0_atr4.0_dev-1.0	202510	68	79	44	0.0444	-1.1016	0.4265	165513450.0000	143697901.4525	603750.0000	388848.1775	214901.8225	1.1518	0.3559
w_take1.5_stop3.0_atr4.0_dev-1.0	202511	62	74	40	0.1129	-0.7856	0.5323	157978870.0000	133029691.4610	1103580.0000	904275.7140	199304.2860	1.1875	0.1806
w_take1.5_stop3.0_atr4.0_dev-1.0	202512	96	110	44	0.0323	-0.7214	0.3125	231843390.0000	203481637.6680	615350.0000	400284.9385	215065.0615	1.1394	0.3495
w_take1.5_stop3.0_atr4.0_dev-1.0	202601	85	115	69	0.1358	-0.7181	0.5882	243318000.0000	180675847.3125	1822200.0000	1484025.3400	338174.6600	1.3467	0.1856
w_take1.5_stop3.0_atr4.0_dev-1.0	202602	33	37	18	0.0201	-1.0981	0.3030	78351010.0000	69813840.5055	167040.0000	78528.0970	88511.9030	1.1223	0.5299
w_take1.5_stop3.0_atr4.0_dev-1.0	202603	5	7	4	-0.1871	-3.1804	0.2000	14816400.0000	10739910.7450	-100500.0000	-120056.5650	19556.5650	1.3796	0.1946
w_take1.5_stop3.0_atr4.0_dev-1.0	202604	24	26	14	0.0144	-0.7629	0.2917	54972830.0000	51086391.8095	110900.0000	42051.1850	68848.8150	1.0761	0.6208
w_take1.5_stop3.0_atr4.0_dev-1.0	202605	25	37	30	0.1783	-1.3043	0.7200	77448800.0000	53318346.5525	715550.0000	568868.6875	146681.3125	1.4526	0.2050
w_take1.5_stop3.0_atr4.0_dev-1.0	202606	5	5	3	-0.0256	-2.0442	0.4000	10436300.0000	10465369.5700	-2200.0000	-16421.4600	14221.4600	0.9972	6.4643
w_take1.5_stop3.0_atr4.0_dev-1.0	202608	5	8	4	0.1747	-0.6884	0.6000	16352400.0000	10098914.6100	133200.0000	113142.8200	20057.1800	1.6192	0.1506
w_take1.5_stop3.0_atr4.0_dev-1.0	202609	37	49	34	0.1621	-0.9813	0.6757	103671250.0000	78572684.1350	935000.0000	768068.3650	166931.6350	1.3194	0.1785
w_take1.5_stop3.0_atr4.0_dev-3.0	202509	55	63	27	0.0396	-0.7491	0.3273	132101220.0000	115494141.5230	413700.0000	280669.5650	133030.4350	1.1438	0.3216
w_take1.5_stop3.0_atr4.0_dev-3.0	202510	73	86	50	0.0516	-1.1080	0.4658	180321540.0000	154396496.0010	726600.0000	482374.5160	244225.4840	1.1679	0.3361
w_take1.5_stop3.0_atr4.0_dev-3.0	202511	65	78	42	0.1023	-0.8104	0.5231	166537430.0000	139451714.6200	1067770.0000	858655.1205	209114.8795	1.1942	0.1958
w_take1.5_stop3.0_atr4.0_dev-3.0	202512	100	114	45	0.0260	-0.7355	0.3000	240322490.0000	211962009.5330	555350.0000	336073.8385	219276.1615	1.1338	0.3948
w_take1.5_stop3.0_atr4.0_dev-3.0	202601	85	115	69	0.1358	-0.7181	0.5882	243318000.0000	180675847.3125	1822200.0000	1484025.3400	338174.6600	1.3467	0.1856
w_take1.5_stop3.0_atr4.0_dev-3.0	202602	33	37	18	0.0201	-1.0981	0.3030	78351010.0000	69813840.5055	167040.0000	78528.0970	88511.9030	1.1223	0.5299
w_take1.5_stop3.0_atr4.0_dev-3.0	202603	6	8	5	-0.2867	-3.3759	0.1667	16979400.0000	12903235.1950	-198000.0000	-221900.9400	23900.9400	1.3159	0.1207
w_take1.5_stop3.0_atr4.0_dev-3.0	202604	24	26	14	0.0144	-0.7629	0.2917	54972830.0000	51086391.8095	110900.0000	42051.1850	68848.8150	1.0761	0.6208
w_take1.5_stop3.0_atr4.0_dev-3.0	202605	25	37	30	0.1783	-1.3043	0.7200	77448800.0000	53318346.5525	715550.0000	568868.6875	146681.3125	1.4526	0.2050
w_take1.5_stop3.0_atr4.0_dev-3.0	202606	6	6	3	-0.0213	-2.4255	0.3333	12435000.0000	12464369.3750	-2200.0000	-16421.4600	14221.4600	0.9976	6.4643
w_take1.5_stop3.0_atr4.0_dev-3.0	202608	5	8	4	0.1747	-0.6884	0.6000	16352400.0000	10098914.6100	133200.0000	113142.8200	20057.1800	1.6192	0.1506
w_take1.5_stop3.0_atr4.0_dev-3.0	202609	38	50	34	0.1578	-0.9571	0.6579	105181250.0000	80082910.6350	935000.0000	768068.3650	166931.6350	1.3134	0.1785
w_take1.5_stop3.0_atr4.0_dev0.0	202509	50	55	21	0.0485	-0.7317	0.3000	115193620.0000	104948359.8930	413300.0000	309593.5850	103706.4150	1.0976	0.2509
w_take1.5_stop3.0_atr4.0_dev0.0	202510	65	73	39	0.0287	-1.1080	0.3692	152862550.0000	137206227.8475	431750.0000	241678.0175	190071.9825	1.1141	0.4402
w_take1.5_stop3.0_atr4.0_dev0.0	202511	59	71	39	0.1149	-0.7692	0.5424	151663830.0000	126569482.5750	1069780.0000	875541.6840	194238.3160	1.1983	0.1816
w_take1.5_stop3.0_atr4.0_dev0.0	202512	90	102	40	0.0432	-0.7126	0.3111	215200730.0000	190645452.5290	697150.0000	501369.1385	195780.8615	1.1288	0.2808
w_take1.5_stop3.0_atr4.0_dev0.0	202601	80	110	66	0.1492	-0.7145	0.6125	232652250.0000	170008497.4500	1858700.0000	1534678.5750	324021.4250	1.3685	0.1743
w_take1.5_stop3.0_atr4.0_dev0.0	202602	32	36	18	0.0207	-1.0490	0.3125	76323010.0000	67785536.3055	167040.0000	78528.0970	88511.9030	1.1259	0.5299
w_take1.5_stop3.0_atr4.0_dev0.0	202603	4	6	4	-0.2338	-3.3759	0.2500	12654800.0000	8577986.5050	-100500.0000	-120056.5650	19556.5650	1.4753	0.1946
w_take1.5_stop3.0_atr4.0_dev0.0	202604	22	24	13	0.0060	-0.7629	0.2727	50919730.0000	46891262.6345	79700.0000	15558.2850	64141.7150	1.0859	0.8048
w_take1.5_stop3.0_atr4.0_dev0.0	202605	23	34	27	0.2052	-1.2068	0.7391	71056100.0000	49079610.8375	730350.0000	598340.0775	132009.9225	1.4478	0.1807
w_take1.5_stop3.0_atr4.0_dev0.0	202606	5	5	3	-0.0256	-2.0442	0.4000	10436300.0000	10465369.5700	-2200.0000	-16421.4600	14221.4600	0.9972	6.4643
w_take1.5_stop3.0_atr4.0_dev0.0	202608	5	8	4	0.1747	-0.6884	0.6000	16352400.0000	10098914.6100	133200.0000	113142.8200	20057.1800	1.6192	0.1506
w_take1.5_stop3.0_atr4.0_dev0.0	202609	36	47	33	0.1603	-0.9571	0.6667	99404650.0000	76429962.7750	901200.0000	739226.6950	161973.3050	1.3006	0.1797
w_take1.5_stop3.0_atr4.5_dev-1.0	202509	58	65	24	0.0392	-0.8418	0.2759	135879620.0000	121322415.6330	409200.0000	290583.9100	118616.0900	1.1200	0.2899
w_take1.5_stop3.0_atr4.5_dev-1.0	202510	82	96	57	0.0691	-1.0604	0.4756	200605130.0000	172850953.7545	993550.0000	716933.2475	276616.7525	1.1606	0.2784
w_take1.5_stop3.0_atr4.5_dev-1.0	202511	83	98	47	0.0939	-0.7792	0.4578	208206520.0000	177187764.1785	1239180.0000	1006292.8240	232887.1760	1.1751	0.1879
w_take1.5_stop3.0_atr4.5_dev-1.0	202512	117	137	58	0.0391	-0.8446	0.3419	285785790.0000	245240100.4980	894950.0000	614484.5185	280465.4815	1.1653	0.3134
w_take1.5_stop3.0_atr4.5_dev-1.0	202601	125	170	110	0.1200	-0.8386	0.5840	354776600.0000	262353297.0925	2426100.0000	1896657.5350	529442.4650	1.3523	0.2182
w_take1.5_stop3.0_atr4.5_dev-1.0	202602	66	84	50	0.0647	-1.0231	0.4091	177052710.0000	139402877.2955	796340.0000	551454.6420	244885.3580	1.2701	0.3075
w_take1.5_stop3.0_atr4.5_dev-1.0	202603	14	19	14	-0.1220	-3.1291	0.2857	40050220.0000	29661168.5080	-144400.0000	-212403.4500	68003.4500	1.3503	0.4709
w_take1.5_stop3.0_atr4.5_dev-1.0	202604	35	42	22	0.0218	-0.8415	0.3714	87205230.0000	72889261.7495	230800.0000	124467.7850	106332.2150	1.1964	0.4607
w_take1.5_stop3.0_atr4.5_dev-1.0	202605	36	54	42	0.1334	-1.3579	0.6389	113807450.0000	76994147.3900	819050.0000	612973.6025	206076.3975	1.4781	0.2516
w_take1.5_stop3.0_atr4.5_dev-1.0	202606	6	6	4	-0.1128	-2.4756	0.3333	12469500.0000	12498874.5500	-64600.0000	-83363.6600	18763.6600	0.9976	0.2905
w_take1.5_stop3.0_atr4.5_dev-1.0	202608	18	23	10	0.0360	-1.4906	0.3333	47873550.0000	37349201.5400	132500.0000	82924.7450	49575.2550	1.2818	0.3742
w_take1.5_stop3.0_atr4.5_dev-1.0	202609	47	62	41	0.1444	-0.9813	0.5957	131091050.0000	99655346.0600	1071900.0000	870616.0900	201283.9100	1.3154	0.1878
w_take1.5_stop3.0_atr4.5_dev-3.0	202509	60	68	27	0.0363	-0.8418	0.3000	142152020.0000	125546449.1430	413700.0000	280669.5650	133030.4350	1.1323	0.3216
w_take1.5_stop3.0_atr4.5_dev-3.0	202510	87	103	63	0.0737	-1.0951	0.5057	215413220.0000	183549548.3030	1116400.0000	810459.5860	305940.4140	1.1736	0.2740
w_take1.5_stop3.0_atr4.5_dev-3.0	202511	88	103	49	0.0845	-0.8447	0.4432	218885680.0000	187833420.7875	1203370.0000	960705.3505	242664.6495	1.1653	0.2017
w_take1.5_stop3.0_atr4.5_dev-3.0	202512	123	144	61	0.0276	-0.8902	0.3333	300719890.0000	258095128.4630	764950.0000	471490.7185	293459.2815	1.1652	0.3836
w_take1.5_stop3.0_atr4.5_dev-3.0	202601	126	171	111	0.1144	-0.8386	0.5794	356820200.0000	264397203.6325	2358900.0000	1824901.7350	533998.2650	1.3496	0.2264
w_take1.5_stop3.0_atr4.5_dev-3.0	202602	67	85	51	0.0518	-1.0462	0.4030	179206110.0000	141556600.3055	697740.0000	448116.5720	249623.4280	1.2660	0.3578
w_take1.5_stop3.0_atr4.5_dev-3.0	202603	15	20	15	-0.1662	-3.1804	0.2667	42213220.0000	31824492.9580	-241900.0000	-314247.8250	72347.8250	1.3264	0.2991
w_take1.5_stop3.0_atr4.5_dev-3.0	202604	35	42	22	0.0218	-0.8415	0.3714	87205230.0000	72889261.7495	230800.0000	124467.7850	106332.2150	1.1964	0.4607
w_take1.5_stop3.0_atr4.5_dev-3.0	202605	36	54	42	0.1334	-1.3579	0.6389	113807450.0000	76994147.3900	819050.0000	612973.6025	206076.3975	1.4781	0.2516
w_take1.5_stop3.0_atr4.5_dev-3.0	202606	7	7	4	-0.0967	-2.8068	0.2857	14468200.0000	14497874.3550	-64600.0000	-83363.6600	18763.6600	0.9980	0.2905
w_take1.5_stop3.0_atr4.5_dev-3.0	202608	20	27	12	0.0547	-1.4906	0.3500	56113350.0000	41554632.2600	197500.0000	138504.4950	58995.5050	1.3504	0.2987
w_take1.5_stop3.0_atr4.5_dev-3.0	202609	50	66	44	0.1344	-0.9884	0.6000	138705650.0000	105275789.0000	1077100.0000	861764.3300	215335.6700	1.3175	0.1999
w_take1.5_stop3.0_atr4.5_dev0.0	202509	55	60	21	0.0441	-0.7744	0.2727	125244420.0000	115000667.5130	413300.0000	309593.5850	103706.4150	1.0891	0.2509
w_take1.5_stop3.0_atr4.5_dev0.0	202510	79	90	52	0.0571	-1.0951	0.4304	187954230.0000	166359280.1495	821550.0000	569763.0875	251786.9125	1.1298	0.3065
w_take1.5_stop3.0_atr4.5_dev0.0	202511	78	91	44	0.0916	-0.7656	0.4487	193483180.0000	166502121.5725	1141480.0000	923426.5090	218053.4910	1.1620	0.1910
w_take1.5_stop3.0_atr4.5_dev0.0	202512	109	127	52	0.0605	-0.7955	0.3486	265858130.0000	229090418.4090	1092750.0000	838939.2185	253810.7815	1.1605	0.2323
w_take1.5_stop3.0_atr4.5_dev0.0	202601	119	164	105	0.1257	-0.8292	0.5882	342316850.0000	249891678.1300	2406600.0000	1899632.9700	506967.0300	1.3699	0.2107
w_take1.5_stop3.0_atr4.5_dev0.0	202602	64	80	46	0.0503	-0.9724	0.4062	168622710.0000	135204247.5955	639240.0000	414408.0070	224831.9930	1.2472	0.3517
w_take1.5_stop3.0_atr4.5_dev0.0	202603	11	14	12	-0.1988	-3.2168	0.2727	29248700.0000	23169674.9300	-216400.0000	-274333.3500	57933.3500	1.2624	0.2677
w_take1.5_stop3.0_atr4.5_dev0.0	202604	32	39	20	0.0364	-0.8380	0.3750	81870130.0000	67370934.1245	245600.0000	146918.8850	98681.1150	1.2152	0.4018
w_take1.5_stop3.0_atr4.5_dev0.0	202605	34	51	39	0.1490	-1.3485	0.6471	107414750.0000	72755411.6750	833850.0000	642444.9925	191405.0075	1.4764	0.2295
w_take1.5_stop3.0_atr4.5_dev0.0	202606	6	6	4	-0.1128	-2.4756	0.3333	12469500.0000	12498874.5500	-64600.0000	-83363.6600	18763.6600	0.9976	0.2905
w_take1.5_stop3.0_atr4.5_dev0.0	202608	17	20	8	0.0097	-1.6204	0.2941	41379000.0000	35180476.2800	59700.0000	20231.9850	39468.0150	1.1762	0.6611
w_take1.5_stop3.0_atr4.5_dev0.0	202609	46	61	40	0.1422	-0.9884	0.5870	129051050.0000	97615040.0600	1036900.0000	840383.3400	196516.6600	1.3220	0.1895
w_take1.5_stop3.0_atr5.0_dev-1.0	202509	68	79	32	0.0496	-0.9310	0.2941	165017520.0000	142282259.1380	589800.0000	431865.3600	157934.6400	1.1598	0.2678
w_take1.5_stop3.0_atr5.0_dev-1.0	202510	91	109	64	0.0704	-1.0951	0.4835	228350670.0000	192187193.7555	1123500.0000	812192.6350	311307.3650	1.1882	0.2771
w_take1.5_stop3.0_atr5.0_dev-1.0	202511	116	141	73	0.0894	-1.0342	0.4655	296385982.0000	244917822.1635	1696818.0000	1341501.9297	355316.0703	1.2101	0.2094
w_take1.5_stop3.0_atr5.0_dev-1.0	202512	128	152	68	0.0465	-0.8620	0.3594	316465890.0000	267801384.1830	1113050.0000	784409.6935	328640.3065	1.1817	0.2953
w_take1.5_stop3.0_atr5.0_dev-1.0	202601	144	199	132	0.1059	-0.8403	0.5764	413610300.0000	301252231.0575	2573000.0000	1941040.9700	631959.0300	1.3730	0.2456
w_take1.5_stop3.0_atr5.0_dev-1.0	202602	81	102	58	0.0647	-1.1142	0.3951	214544210.0000	170798085.8705	958840.0000	675281.7470	283558.2530	1.2561	0.2957
w_take1.5_stop3.0_atr5.0_dev-1.0	202603	22	29	21	-0.1728	-3.0853	0.2273	60772220.0000	46260157.9830	-370400.0000	-470889.7750	100489.7750	1.3137	0.2713
w_take1.5_stop3.0_atr5.0_dev-1.0	202604	50	63	34	0.0385	-0.8305	0.4200	130827830.0000	104161851.9345	432800.0000	268823.9750	163976.0250	1.2560	0.3789
w_take1.5_stop3.0_atr5.0_dev-1.0	202605	55	85	67	0.1216	-1.4799	0.6182	176404850.0000	116214679.5875	1161400.0000	837784.4650	323615.5350	1.5179	0.2786
w_take1.5_stop3.0_atr5.0_dev-1.0	202606	7	8	5	-0.0657	-2.0442	0.4286	16759500.0000	14655197.9500	-31600.0000	-55342.8100	23742.8100	1.1436	0.7514
w_take1.5_stop3.0_atr5.0_dev-1.0	202607	2	5	3	0.3344	-1.7059	1.0000	10832760.0000	4341621.1455	102280.0000	87126.9800	15153.0200	2.4951	0.1482
w_take1.5_stop3.0_atr5.0_dev-1.0	202608	38	48	27	0.0759	-1.2436	0.4211	101423500.0000	80318645.9900	504950.0000	370965.4125	133984.5875	1.2628	0.2653
w_take1.5_stop3.0_atr5.0_dev-1.0	202609	64	91	61	0.1455	-0.9203	0.5781	191411950.0000	135386004.8550	1486500.0000	1187997.9400	298502.0600	1.4138	0.2008
w_take1.5_stop3.0_atr5.0_dev-3.0	202509	70	82	35	0.0468	-0.9310	0.3143	171289920.0000	146506292.6480	594300.0000	421951.0150	172348.9850	1.1692	0.2900
w_take1.5_stop3.0_atr5.0_dev-3.0	202510	96	116	70	0.0745	-1.1016	0.5104	243158760.0000	202885788.3040	1246350.0000	905718.9735	340631.0265	1.1985	0.2733
w_take1.5_stop3.0_atr5.0_dev-3.0	202511	121	146	75	0.0828	-1.0903	0.4545	307065142.0000	255563478.7725	1661008.0000	1295914.4562	365093.5438	1.2015	0.2198
w_take1.5_stop3.0_atr5.0_dev-3.0	202512	135	161	73	0.0389	-0.8902	0.3556	335723190.0000	282805534.4680	1055400.0000	703666.9810	351733.0190	1.1871	0.3333
w_take1.5_stop3.0_atr5.0_dev-3.0	202601	146	201	134	0.0964	-0.8448	0.5685	417399900.0000	305042399.4975	2447800.0000	1807394.0700	640405.9300	1.3683	0.2616
w_take1.5_stop3.0_atr5.0_dev-3.0	202602	83	106	62	0.0518	-1.1727	0.3855	222584610.0000	174961110.2305	856740.0000	554911.1020	301828.8980	1.2722	0.3523
w_take1.5_stop3.0_atr5.0_dev-3.0	202603	24	32	23	-0.1821	-3.0853	0.2500	67254920.0000	50585306.6580	-434900.0000	-544768.9600	109868.9600	1.3295	0.2526
w_take1.5_stop3.0_atr5.0_dev-3.0	202604	50	63	34	0.0385	-0.8305	0.4200	130827830.0000	104161851.9345	432800.0000	268823.9750	163976.0250	1.2560	0.3789
w_take1.5_stop3.0_atr5.0_dev-3.0	202605	57	86	69	0.0974	-1.5478	0.5965	178523450.0000	120475918.6775	1025000.0000	692034.7450	332965.2550	1.4818	0.3248
w_take1.5_stop3.0_atr5.0_dev-3.0	202606	8	9	5	-0.0575	-2.4255	0.3750	18758200.0000	16654197.7550	-31600.0000	-55342.8100	23742.8100	1.1263	0.7514
w_take1.5_stop3.0_atr5.0_dev-3.0	202607	2	5	3	0.3344	-1.7059	1.0000	10832760.0000	4341621.1455	102280.0000	87126.9800	15153.0200	2.4951	0.1482
w_take1.5_stop3.0_atr5.0_dev-3.0	202608	41	53	30	0.0631	-1.3245	0.4146	111194300.0000	86078309.8100	503950.0000	357112.8625	146837.1375	1.2918	0.2914
w_take1.5_stop3.0_atr5.0_dev-3.0	202609	70	99	68	0.1452	-0.9571	0.6143	206954050.0000	147244383.3450	1622200.0000	1290932.2550	331267.7450	1.4055	0.2042
w_take1.5_stop3.0_atr5.0_dev0.0	202509	65	74	29	0.0542	-0.9126	0.2923	154382320.0000	135960511.0180	593900.0000	450875.0350	143024.9650	1.1355	0.2408
w_take1.5_stop3.0_atr5.0_dev0.0	202510	87	102	58	0.0672	-1.0951	0.4483	213533770.0000	183529195.2505	1023700.0000	742049.0450	281650.9550	1.1635	0.2751
w_take1.5_stop3.0_atr5.0_dev0.0	202511	109	131	68	0.0817	-0.9688	0.4495	275310492.0000	230046751.8375	1479968.0000	1150071.4322	329896.5678	1.1968	0.2229
w_take1.5_stop3.0_atr5.0_dev0.0	202512	120	142	62	0.0664	-0.8126	0.3667	296538230.0000	251651702.0940	1310850.0000	1008864.3935	301985.6065	1.1784	0.2304
w_take1.5_stop3.0_atr5.0_dev0.0	202601	138	193	127	0.1102	-0.8386	0.5797	401150550.0000	288790612.0950	2553500.0000	1944016.4050	609483.5950	1.3891	0.2387
w_take1.5_stop3.0_atr5.0_dev0.0	202602	78	96	53	0.0506	-1.0722	0.3846	201801310.0000	164424730.0105	765740.0000	507313.6320	258426.3680	1.2273	0.3375
w_take1.5_stop3.0_atr5.0_dev0.0	202603	19	24	19	-0.2253	-3.1097	0.2105	49970700.0000	39768664.4050	-442400.0000	-532819.6750	90419.6750	1.2565	0.2044
w_take1.5_stop3.0_atr5.0_dev0.0	202604	47	60	32	0.0495	-0.8264	0.4255	125492730.0000	98643524.3095	447600.0000	291275.0750	156324.9250	1.2722	0.3493
w_take1.5_stop3.0_atr5.0_dev0.0	202605	51	79	60	0.1505	-1.4301	0.6471	163566350.0000	107669297.9725	1250000.0000	960605.6550	289394.3450	1.5192	0.2315
w_take1.5_stop3.0_atr5.0_dev0.0	202606	7	8	5	-0.0657	-2.0442	0.4286	16759500.0000	14655197.9500	-31600.0000	-55342.8100	23742.8100	1.1436	0.7514
w_take1.5_stop3.0_atr5.0_dev0.0	202607	2	5	3	0.3344	-1.7059	1.0000	10832760.0000	4341621.1455	102280.0000	87126.9800	15153.0200	2.4951	0.1482
w_take1.5_stop3.0_atr5.0_dev0.0	202608	35	43	24	0.0870	-1.1628	0.4286	90601350.0000	73821671.5900	511350.0000	392110.2925	119239.7075	1.2273	0.2332
w_take1.5_stop3.0_atr5.0_dev0.0	202609	60	85	56	0.1355	-0.9203	0.5667	178957950.0000	127084059.7500	1314000.0000	1039863.5650	274136.4350	1.4082	0.2086
w_take1.5_stop4.0_atr4.0_dev-1.0	202509	51	58	23	0.0491	-0.7143	0.3137	121673820.0000	107055175.8680	434500.0000	320771.7550	113728.2450	1.1366	0.2617
w_take1.5_stop4.0_atr4.0_dev-1.0	202510	65	77	42	0.0822	-1.0951	0.4923	161140000.0000	137188875.2450	890700.0000	685181.8650	205518.1350	1.1746	0.2307
w_take1.5_stop4.0_atr4.0_dev-1.0	202511	56	65	38	0.1118	-0.9042	0.5536	138704350.0000	120118265.0375	996850.0000	807728.7325	189121.2675	1.1547	0.1897
w_take1.5_stop4.0_atr4.0_dev-1.0	202512	87	99	36	0.0692	-0.7181	0.3218	209117430.0000	184643752.4090	948890.0000	772464.2775	176425.7225	1.1325	0.1859
w_take1.5_stop4.0_atr4.0_dev-1.0	202601	84	113	71	0.1372	-0.7192	0.5952	239024650.0000	178537876.6650	1832900.0000	1484910.0850	347989.9150	1.3388	0.1899
w_take1.5_stop4.0_atr4.0_dev-1.0	202602	32	36	16	0.0711	-1.0490	0.3438	76185390.0000	67652496.3525	367220.0000	288255.6620	78964.3380	1.1261	0.2150
w_take1.5_stop4.0_atr4.0_dev-1.0	202603	5	7	4	-0.2252	-3.1804	0.2000	14808900.0000	10739910.7450	-125100.0000	-144603.6750	19503.6750	1.3789	0.1559
w_take1.5_stop4.0_atr4.0_dev-1.0	202604	23	25	13	0.0195	-0.8264	0.3478	52816430.0000	48929668.3495	119800.0000	55915.0000	63885.0000	1.0794	0.5333
w_take1.5_stop4.0_atr4.0_dev-1.0	202605	22	34	27	0.2513	-1.2556	0.7727	71084900.0000	46921087.1075	835950.0000	703666.1175	132283.8825	1.5150	0.1582
w_take1.5_stop4.0_atr4.0_dev-1.0	202606	5	5	3	-0.0607	-2.0442	0.4000	10433000.0000	10465369.5700	-24200.0000	-38374.1600	14174.1600	0.9969	0.5857
w_take1.5_stop4.0_atr4.0_dev-1.0	202608	5	8	4	0.1747	-0.6884	0.6000	16352400.0000	10098914.6100	133200.0000	113142.8200	20057.1800	1.6192	0.1506
w_take1.5_stop4.0_atr4.0_dev-1.0	202609	34	45	32	0.1638	-0.9789	0.7059	95115850.0000	72084110.9950	868900.0000	712069.4800	156830.5200	1.3195	0.1805
w_take1.5_stop4.0_atr4.0_dev-3.0	202509	53	61	26	0.0435	-0.7143	0.3396	127946220.0000	111279209.3780	425400.0000	297286.6500	128113.3500	1.1498	0.3012
w_take1.5_stop4.0_atr4.0_dev-3.0	202510	70	84	49	0.0731	-1.1016	0.5143	175938790.0000	147904972.4185	892210.0000	652654.8745	239555.1255	1.1895	0.2685
w_take1.5_stop4.0_atr4.0_dev-3.0	202511	59	69	39	0.1096	-0.9294	0.5424	147265750.0000	126543128.6225	1029150.0000	835043.0375	194106.9625	1.1638	0.1886
w_take1.5_stop4.0_atr4.0_dev-3.0	202512	88	101	38	0.0635	-0.7179	0.3295	213359430.0000	186793074.7590	902390.0000	716868.8525	185521.1475	1.1422	0.2056
w_take1.5_stop4.0_atr4.0_dev-3.0	202601	84	113	71	0.1372	-0.7192	0.5952	239024650.0000	178537876.6650	1832900.0000	1484910.0850	347989.9150	1.3388	0.1899
w_take1.5_stop4.0_atr4.0_dev-3.0	202602	32	36	16	0.0711	-1.0490	0.3438	76185390.0000	67652496.3525	367220.0000	288255.6620	78964.3380	1.1261	0.2150
w_take1.5_stop4.0_atr4.0_dev-3.0	202603	6	8	5	-0.3184	-3.8011	0.1667	16971900.0000	12903235.1950	-222600.0000	-246448.0500	23848.0500	1.3153	0.1071
w_take1.5_stop4.0_atr4.0_dev-3.0	202604	23	25	13	0.0195	-0.8264	0.3478	52816430.0000	48929668.3495	119800.0000	55915.0000	63885.0000	1.0794	0.5333
w_take1.5_stop4.0_atr4.0_dev-3.0	202605	22	34	27	0.2513	-1.2556	0.7727	71084900.0000	46921087.1075	835950.0000	703666.1175	132283.8825	1.5150	0.1582
w_take1.5_stop4.0_atr4.0_dev-3.0	202606	6	6	3	-0.0506	-2.2812	0.3333	12577400.0000	12610091.2300	-24200.0000	-38374.1600	14174.1600	0.9974	0.5857
w_take1.5_stop4.0_atr4.0_dev-3.0	202608	5	8	4	0.1747	-0.6884	0.6000	16352400.0000	10098914.6100	133200.0000	113142.8200	20057.1800	1.6192	0.1506
w_take1.5_stop4.0_atr4.0_dev-3.0	202609	35	46	32	0.1591	-0.9328	0.6857	96625850.0000	73594337.4950	868900.0000	712069.4800	156830.5200	1.3130	0.1805
w_take1.5_stop4.0_atr4.0_dev0.0	202509	48	53	20	0.0619	-0.7141	0.3125	111035020.0000	100733927.8230	479300.0000	380392.7750	98907.2250	1.1023	0.2064
w_take1.5_stop4.0_atr4.0_dev0.0	202510	61	69	35	0.0617	-1.1080	0.4098	144205600.0000	128420860.2400	653700.0000	483003.5050	170696.4950	1.1229	0.2611
w_take1.5_stop4.0_atr4.0_dev0.0	202511	54	63	37	0.1118	-0.9042	0.5556	134557650.0000	115826721.4025	963050.0000	778994.7025	184055.2975	1.1617	0.1911
w_take1.5_stop4.0_atr4.0_dev0.0	202512	85	96	34	0.0783	-0.7177	0.3176	202795570.0000	180346647.9400	1023290.0000	856344.8135	166945.1865	1.1245	0.1631
w_take1.5_stop4.0_atr4.0_dev0.0	202601	80	109	68	0.1493	-0.7192	0.6125	230527050.0000	170039002.0250	1873300.0000	1539475.8650	333824.1350	1.3557	0.1782
w_take1.5_stop4.0_atr4.0_dev0.0	202602	31	35	16	0.0734	-1.0000	0.3548	74157390.0000	65624192.1525	367220.0000	288255.6620	78964.3380	1.1300	0.2150
w_take1.5_stop4.0_atr4.0_dev0.0	202603	4	6	4	-0.2815	-3.8011	0.2500	12647300.0000	8577986.5050	-125100.0000	-144603.6750	19503.6750	1.4744	0.1559
w_take1.5_stop4.0_atr4.0_dev0.0	202604	21	23	12	0.0112	-0.8264	0.3333	48763330.0000	44734539.1745	88600.0000	29422.1000	59177.9000	1.0901	0.6679
w_take1.5_stop4.0_atr4.0_dev0.0	202605	21	32	25	0.2419	-1.2068	0.7619	66755300.0000	44745760.8575	767550.0000	645371.2575	122178.7425	1.4919	0.1592
