variant	month	n_days	n_buy_fills	n_sell_fills	mean_r	mae_med	win_rate	turnover	deployed	gross	net	cost	turnover_x	cost_share
carry_take2.0_stop2.0	202605	247	345	292	-0.0254	-2.1012	0.3806	711377446.0000	511832743.3970	629484.0000	-756747.8654	1386231.8654	1.3899	2.2022
carry_take2.0_stop2.0	202606	168	259	229	-0.1089	-2.3052	0.3095	526494580.0000	344505308.0460	-1136275.0000	-2202779.4568	1066504.4568	1.5283	0.9386
carry_take2.0_stop2.0	202607	84	134	114	-0.0441	-2.2713	0.3690	279641645.0000	176138221.7707	118320.0000	-429895.9215	548215.9215	1.5876	4.6333
carry_take2.0_stop2.0	202608	108	140	91	-0.0106	-1.4264	0.3981	287648535.0000	222842136.3072	329670.0000	-101169.3460	430839.3460	1.2908	1.3069
carry_take2.0_stop2.0	202609	199	264	189	0.0295	-1.5614	0.3719	549883550.0000	418700275.6220	1647620.0000	740087.5260	907532.4740	1.3133	0.5508
carry_take2.0_stop3.0	202509	100	113	43	0.0326	-1.1310	0.2600	237380370.0000	210259404.1805	628065.0000	416025.7133	212039.2867	1.1290	0.3376
carry_take2.0_stop3.0	202510	165	204	122	0.0857	-1.1957	0.4424	432210530.0000	351264771.8135	2423220.0000	1822423.6855	600796.3145	1.2304	0.2479
carry_take2.0_stop3.0	202511	283	366	226	0.0319	-1.8832	0.3498	767073790.0000	595354442.7730	2294045.0000	1195120.0573	1098924.9427	1.2884	0.4790
carry_take2.0_stop3.0	202512	245	283	151	0.0292	-1.2023	0.3510	591066462.0000	514700623.5145	1692625.0000	962097.2373	730527.7627	1.1484	0.4316
carry_take2.0_stop3.0	202601	246	321	206	0.0963	-1.0658	0.4797	671823080.0000	516282080.6975	4008790.0000	3010288.3615	998501.6385	1.3013	0.2491
carry_take2.0_stop3.0	202602	206	270	159	0.0940	-1.2230	0.4223	558221650.0000	429100915.4840	3203380.0000	2442450.2450	760929.7550	1.3009	0.2375
carry_take2.0_stop3.0	202603	286	444	344	-0.1272	-3.1548	0.3007	922414877.0000	597056845.0950	-2786878.0000	-4424744.1374	1637866.1374	1.5449	0.5877
carry_take2.0_stop3.0	202604	150	197	121	0.0588	-1.2422	0.3667	408364785.0000	314664767.6363	1736360.0000	1154004.8320	582355.1680	1.2978	0.3354
carry_take2.0_stop3.0	202605	232	317	245	0.0025	-2.2865	0.4526	653142675.0000	480919277.0725	1209255.0000	44319.6153	1164935.3847	1.3581	0.9633
carry_take2.0_stop3.0	202606	161	261	220	-0.0896	-3.1061	0.3975	530951990.0000	330494566.7500	-694325.0000	-1718115.2763	1023790.2763	1.6065	1.4745
carry_take2.0_stop3.0	202607	79	123	101	-0.0700	-2.9872	0.3924	256394795.0000	165494425.4408	-188230.0000	-672198.2790	483968.2790	1.5493	2.5712
carry_take2.0_stop3.0	202608	97	126	75	0.0196	-1.4113	0.4742	259305015.0000	200870221.0143	616070.0000	259489.8070	356580.1930	1.2909	0.5788
carry_take2.0_stop3.0	202609	169	232	150	0.0894	-1.4975	0.4675	483149080.0000	355404682.7070	2627730.0000	1904032.5245	723697.4755	1.3594	0.2754
carry_take3.0_stop1.5	202509	106	110	58	-0.0555	-1.1774	0.1604	230583660.0000	222559638.9390	-436915.0000	-715868.7278	278953.7278	1.0361	0.6385
carry_take3.0_stop1.5	202510	178	194	118	0.0452	-1.0848	0.3090	410505590.0000	378500436.5505	1606355.0000	1027760.8757	578594.1243	1.0846	0.3602
carry_take3.0_stop1.5	202511	300	336	226	-0.0622	-1.5685	0.2200	703817992.0000	630085285.6180	-1203170.0000	-2290616.2045	1087446.2045	1.1170	0.9038
carry_take3.0_stop1.5	202512	276	301	173	-0.0379	-1.1240	0.2138	629553962.0000	580067869.1308	-435655.0000	-1265182.9297	829527.9297	1.0853	1.9041
carry_take3.0_stop1.5	202601	254	290	176	0.0430	-1.0365	0.3228	606359210.0000	532628322.2660	2243220.0000	1395089.7720	848130.2280	1.1384	0.3781
carry_take3.0_stop1.5	202602	222	253	159	0.0381	-1.0831	0.3108	522690310.0000	461030164.1530	1791620.0000	1032659.5940	758960.4060	1.1337	0.4236
carry_take3.0_stop1.5	202603	301	388	334	-0.1477	-1.8077	0.2857	804960977.0000	626609127.2725	-3857223.0000	-5441010.8131	1583787.8131	1.2846	0.4106
carry_take3.0_stop1.5	202604	157	179	111	0.0064	-1.2295	0.2611	369290495.0000	328129722.0765	651735.0000	122146.3253	529588.6747	1.1254	0.8126
carry_take3.0_stop1.5	202605	248	299	243	-0.0638	-1.7135	0.2903	616261586.0000	512224762.1910	-760081.0000	-1906786.7686	1146705.7686	1.2031	1.5087
carry_take3.0_stop1.5	202606	169	235	204	-0.1051	-1.7986	0.3195	478703160.0000	346397791.8760	-1209020.0000	-2160494.5550	951474.5550	1.3819	0.7870
carry_take3.0_stop1.5	202607	87	111	94	-0.0872	-1.7699	0.3563	231016355.0000	182482473.2657	-513390.0000	-962964.3805	449574.3805	1.2660	0.8757
carry_take3.0_stop1.5	202608	105	119	79	-0.0438	-1.3324	0.2857	244539145.0000	215487563.2867	-151030.0000	-522314.4110	371284.4110	1.1348	2.4583
carry_take3.0_stop1.5	202609	191	218	148	0.0100	-1.3287	0.3037	454765440.0000	401537191.5455	998200.0000	288149.3130	710050.6870	1.1326	0.7113
carry_take3.0_stop2.0	202509	101	105	44	-0.0160	-1.1792	0.1881	219815710.0000	211895489.5565	27425.0000	-186536.7238	213961.7238	1.0374	7.8017
carry_take3.0_stop2.0	202510	167	181	101	0.0342	-1.0951	0.2874	382672225.0000	355121685.2638	1229515.0000	735718.0543	493796.9457	1.0776	0.4016
carry_take3.0_stop2.0	202511	286	322	209	-0.0502	-1.8590	0.2483	674751310.0000	601066251.4158	-734340.0000	-1741910.7560	1007570.7560	1.1226	1.3721
carry_take3.0_stop2.0	202512	250	270	137	-0.0105	-1.1212	0.2480	564836172.0000	525060919.3258	400710.0000	-258466.7725	659176.7725	1.0758	1.6450
carry_take3.0_stop2.0	202601	245	277	157	0.0627	-1.0191	0.3469	579126900.0000	513951131.1075	2707130.0000	1948620.0425	758509.9575	1.1268	0.2802
carry_take3.0_stop2.0	202602	217	246	146	0.0341	-1.0462	0.3180	508821450.0000	451318757.6605	1587415.0000	889291.9797	698123.0203	1.1274	0.4398
carry_take3.0_stop2.0	202603	294	383	312	-0.1652	-2.2525	0.2585	794889677.0000	612157839.9045	-4470713.0000	-5949415.3546	1478702.3546	1.2985	0.3308
carry_take3.0_stop2.0	202604	149	170	93	0.0077	-1.2295	0.2685	351088815.0000	311813475.0065	555760.0000	110735.4270	445024.5730	1.1260	0.8007
