variant	month	n_days	n_buy_fills	n_sell_fills	mean_r	mae_med	win_rate	turnover	deployed	gross	net	cost	turnover_x	cost_share
f_take3.0_stop6.0_atr4.0_dev-1.0	202608	7	5	3	-0.2169	-0.8935	0.1429	10059000.0000	13680851.8200	-138800.0000	-151717.8400	12917.8400	0.7353	0.0931
f_take3.0_stop6.0_atr4.0_dev-1.0	202609	43	29	31	0.0398	-0.6854	0.3721	61119450.0000	91138918.7875	278800.0000	127706.4050	151093.5950	0.6706	0.5419
f_take3.0_stop6.0_atr4.5_dev-1.0	202509	76	47	39	-0.0142	-0.7028	0.2500	97674370.0000	157557370.0610	63070.0000	-123414.8665	186484.8665	0.6199	2.9568
f_take3.0_stop6.0_atr4.5_dev-1.0	202510	94	60	59	0.0875	-0.7922	0.4149	124948580.0000	196553188.5565	1294630.0000	1009764.3565	284865.6435	0.6357	0.2200
f_take3.0_stop6.0_atr4.5_dev-1.0	202511	95	57	62	0.0270	-0.8104	0.3684	120669300.0000	201192824.3975	664450.0000	361247.6325	303202.3675	0.5998	0.4563
f_take3.0_stop6.0_atr4.5_dev-1.0	202512	156	93	87	-0.0887	-0.9518	0.1923	194822530.0000	327300967.7820	-1290940.0000	-1707227.6070	416287.6070	0.5952	0.3225
f_take3.0_stop6.0_atr4.5_dev-1.0	202601	161	105	108	0.1076	-0.5385	0.4596	219260400.0000	337740323.4505	2723840.0000	2199551.7380	524288.2620	0.6492	0.1925
f_take3.0_stop6.0_atr4.5_dev-1.0	202602	83	55	50	0.1628	-0.4706	0.4458	115397390.0000	174964030.6685	1808060.0000	1561740.8490	246319.1510	0.6595	0.1362
f_take3.0_stop6.0_atr4.5_dev-1.0	202603	24	11	19	-0.5430	-5.5183	0.0417	23023200.0000	49958092.5900	-1521440.0000	-1608614.1040	87174.1040	0.4609	0.0573
f_take3.0_stop6.0_atr4.5_dev-1.0	202604	52	30	31	0.0339	-0.4807	0.3462	62693980.0000	108604198.1865	425670.0000	275248.6455	150421.3545	0.5773	0.3534
f_take3.0_stop6.0_atr4.5_dev-1.0	202605	41	31	33	0.0955	-1.3514	0.5366	65032400.0000	86853526.0750	638750.0000	477948.7375	160801.2625	0.7488	0.2517
f_take3.0_stop6.0_atr4.5_dev-1.0	202606	6	3	4	-0.1348	-2.8928	0.3333	6121900.0000	12245636.5700	-83000.0000	-101491.3400	18491.3400	0.4999	0.2228
f_take3.0_stop6.0_atr4.5_dev-1.0	202608	23	15	11	0.0213	-1.1628	0.3043	30804300.0000	46743210.4300	131450.0000	80017.6825	51432.3175	0.6590	0.3913
f_take3.0_stop6.0_atr4.5_dev-1.0	202609	56	35	39	0.0168	-0.8372	0.3571	73795850.0000	118631942.1225	154000.0000	-35761.7450	189761.7450	0.6221	1.2322
f_take3.0_stop6.0_atr5.0_dev-1.0	202509	87	54	45	0.0011	-0.7744	0.2644	112138070.0000	180061645.1960	244020.0000	28797.9010	215222.0990	0.6228	0.8820
f_take3.0_stop6.0_atr5.0_dev-1.0	202510	108	70	69	0.0788	-0.7922	0.4259	146200320.0000	226429949.3985	1378540.0000	1044579.0680	333960.9320	0.6457	0.2423
f_take3.0_stop6.0_atr5.0_dev-1.0	202511	134	80	86	0.0084	-1.0088	0.3433	166731312.0000	279968150.9243	572538.0000	158708.1757	413829.8243	0.5955	0.7228
f_take3.0_stop6.0_atr5.0_dev-1.0	202512	170	105	98	-0.0837	-1.0775	0.2176	219420130.0000	356362626.3770	-1281990.0000	-1750668.0795	468678.0795	0.6157	0.3656
f_take3.0_stop6.0_atr5.0_dev-1.0	202601	184	121	124	0.0977	-0.5897	0.4457	251496900.0000	384055069.6205	2888040.0000	2290032.8480	598007.1520	0.6548	0.2071
f_take3.0_stop6.0_atr5.0_dev-1.0	202602	105	67	62	0.1150	-0.5405	0.4000	140702190.0000	221381792.2885	1675160.0000	1370711.8740	304448.1260	0.6356	0.1817
f_take3.0_stop6.0_atr5.0_dev-1.0	202603	37	20	28	-0.4981	-5.5944	0.0811	41633200.0000	77134618.4575	-2152940.0000	-2281462.5490	128522.5490	0.5397	0.0597
f_take3.0_stop6.0_atr5.0_dev-1.0	202604	76	46	48	0.0825	-0.4692	0.4211	95974280.0000	158729615.8715	1078370.0000	845136.1505	233233.8495	0.6046	0.2163
f_take3.0_stop6.0_atr5.0_dev-1.0	202605	61	45	47	0.0445	-1.3514	0.4918	93230800.0000	126710403.7100	576850.0000	351325.5025	225524.4975	0.7358	0.3910
f_take3.0_stop6.0_atr5.0_dev-1.0	202606	8	4	5	-0.0416	-1.2064	0.3750	8255900.0000	16514276.7700	-17000.0000	-40541.4400	23541.4400	0.4999	1.3848
f_take3.0_stop6.0_atr5.0_dev-1.0	202607	3	2	1	0.0936	-0.3950	0.3333	4319840.0000	6482652.2520	41480.0000	36418.5860	5061.4140	0.6664	0.1220
f_take3.0_stop6.0_atr5.0_dev-1.0	202608	43	30	25	0.0330	-0.9544	0.3721	62815950.0000	89675649.3300	330900.0000	210047.9500	120852.0500	0.7005	0.3652
f_take3.0_stop6.0_atr5.0_dev-1.0	202609	79	52	58	0.0550	-0.8043	0.3924	109064050.0000	166422909.6925	637800.0000	356281.9450	281518.0550	0.6553	0.4414
f_take3.0_stop6.0_atr5.5_dev-1.0	202509	103	63	54	-0.0300	-0.9126	0.2524	130998870.0000	213756498.6660	-121780.0000	-379595.4690	257815.4690	0.6128	2.1171
f_take3.0_stop6.0_atr5.5_dev-1.0	202510	126	84	81	0.0771	-0.8038	0.4206	175370620.0000	263791252.7535	1584740.0000	1193206.9580	391533.0420	0.6648	0.2471
f_take3.0_stop6.0_atr5.5_dev-1.0	202511	164	101	109	0.0127	-1.1570	0.3598	210494312.0000	342620547.3743	877838.0000	352733.9707	525104.0293	0.6144	0.5982
f_take3.0_stop6.0_atr5.5_dev-1.0	202512	195	122	114	-0.1051	-1.1609	0.2154	254990930.0000	408796290.2470	-1983190.0000	-2527358.5195	544168.5195	0.6238	0.2744
f_take3.0_stop6.0_atr5.5_dev-1.0	202601	197	130	134	0.0973	-0.5769	0.4518	269719700.0000	410602551.1455	3089440.0000	2444272.5780	645167.4220	0.6569	0.2088
f_take3.0_stop6.0_atr5.5_dev-1.0	202602	137	91	83	0.1531	-0.5405	0.4307	189614740.0000	286478705.3610	2933560.0000	2528668.2740	404891.7260	0.6619	0.1380
f_take3.0_stop6.0_atr5.5_dev-1.0	202603	52	30	40	-0.5596	-5.9977	0.0577	62699400.0000	108674598.7450	-3457290.0000	-3641219.4715	183929.4715	0.5769	0.0532
f_take3.0_stop6.0_atr5.5_dev-1.0	202604	89	53	55	0.0707	-0.4680	0.3933	110611280.0000	186054413.9765	1117670.0000	850542.3455	267127.6545	0.5945	0.2390
f_take3.0_stop6.0_atr5.5_dev-1.0	202605	78	57	58	0.0191	-1.3884	0.4487	117946150.0000	162106462.3225	473150.0000	195618.2175	277531.7825	0.7276	0.5866
f_take3.0_stop6.0_atr5.5_dev-1.0	202606	15	9	12	-0.1254	-2.2892	0.3333	18929300.0000	31555482.6125	-205250.0000	-262408.1875	57158.1875	0.5999	0.2785
f_take3.0_stop6.0_atr5.5_dev-1.0	202607	19	13	11	-0.0214	-1.1163	0.3684	27108370.0000	39200549.2005	-13210.0000	-65618.9995	52408.9995	0.6915	3.9674
f_take3.0_stop6.0_atr5.5_dev-1.0	202608	46	32	27	0.0096	-1.1003	0.3696	66940550.0000	95815270.1350	221800.0000	91601.6350	130198.3650	0.6986	0.5870
f_take3.0_stop6.0_atr5.5_dev-1.0	202609	101	67	74	0.0127	-0.9146	0.3762	139402050.0000	211085308.0475	293750.0000	-61659.8975	355409.8975	0.6604	1.2099
f_take3.0_stop6.0_atr6.0_dev-1.0	202509	107	67	56	-0.0259	-0.8606	0.2523	139117870.0000	221592673.9160	-69280.0000	-336343.9440	267063.9440	0.6278	3.8548
f_take3.0_stop6.0_atr6.0_dev-1.0	202510	136	89	87	0.0812	-0.7977	0.4191	186033240.0000	285221206.7645	1796270.0000	1375198.3925	421071.6075	0.6522	0.2344
f_take3.0_stop6.0_atr6.0_dev-1.0	202511	202	125	134	0.0048	-1.3008	0.3465	259333862.0000	419544284.2043	859688.0000	217313.6782	642374.3218	0.6181	0.7472
f_take3.0_stop6.0_atr6.0_dev-1.0	202512	210	131	122	-0.0942	-1.1942	0.2238	273396130.0000	439605410.9220	-1852490.0000	-2435030.2845	582540.2845	0.6219	0.3145
f_take3.0_stop6.0_atr6.0_dev-1.0	202601	214	143	147	0.0932	-0.5959	0.4533	297420100.0000	446893093.9105	3254340.0000	2545751.1230	708588.8770	0.6655	0.2177
f_take3.0_stop6.0_atr6.0_dev-1.0	202602	165	112	104	0.1433	-0.5889	0.4424	232276040.0000	343949724.7210	3341460.0000	2837553.7390	503906.2610	0.6753	0.1508
f_take3.0_stop6.0_atr6.0_dev-1.0	202603	74	48	59	-0.5370	-5.9977	0.0946	98819700.0000	152875427.8750	-4672090.0000	-4941352.9815	269262.9815	0.6464	0.0576
f_take3.0_stop6.0_atr6.0_dev-1.0	202604	101	61	62	0.0707	-0.6024	0.4059	126922480.0000	210331555.0015	1269470.0000	969282.1455	300187.8545	0.6034	0.2365
f_take3.0_stop6.0_atr6.0_dev-1.0	202605	102	79	78	0.1190	-1.3684	0.5196	163385750.0000	212117412.8400	1908550.0000	1533310.7975	375239.2025	0.7703	0.1966
f_take3.0_stop6.0_atr6.0_dev-1.0	202606	20	12	18	-0.0741	-2.0301	0.3500	25233900.0000	42145270.8425	-212950.0000	-299263.9125	86313.9125	0.5987	0.4053
f_take3.0_stop6.0_atr6.0_dev-1.0	202607	30	21	18	-0.0278	-1.2054	0.3667	42779770.0000	61944760.3205	-31460.0000	-116492.9820	85032.9820	0.6906	2.7029
f_take3.0_stop6.0_atr6.0_dev-1.0	202608	65	46	41	-0.0016	-1.0830	0.4000	96157150.0000	135305842.8325	135550.0000	-60397.0275	195947.0275	0.7107	1.4456
f_take3.0_stop6.0_atr6.0_dev-1.0	202609	114	74	82	0.0020	-0.9294	0.3684	153790850.0000	237620187.6825	194150.0000	-198785.0775	392935.0775	0.6472	2.0239
f_take3.0_stop6.5_atr4.0_dev-1.0	202509	66	41	34	-0.0025	-0.6577	0.2727	85495970.0000	137305132.6810	151070.0000	-12147.7465	163217.7465	0.6227	1.0804
f_take3.0_stop6.5_atr4.0_dev-1.0	202510	78	47	45	0.0687	-0.8548	0.3718	98223600.0000	163146218.2625	868130.0000	650202.7855	217927.2145	0.6021	0.2510
f_take3.0_stop6.5_atr4.0_dev-1.0	202511	69	43	48	0.1098	-0.7550	0.4348	91556550.0000	147001496.9175	1206150.0000	968837.7525	237312.2475	0.6228	0.1968
