variant	month	n_days	n_buy_fills	n_sell_fills	mean_r	mae_med	win_rate	turnover	deployed	gross	net	cost	turnover_x	cost_share
w2_take2.0_stop6.0_atr4.0_dev-1.0	202510	83	56	54	0.0662	-1.0256	0.4458	117189500.0000	173953489.1100	933930.0000	671746.0505	262183.9495	0.6737	0.2807
w2_take2.0_stop6.0_atr4.0_dev-1.0	202511	73	52	57	0.1021	-0.7597	0.5342	111024400.0000	155942037.7975	1237500.0000	955318.7650	282181.2350	0.7120	0.2280
w2_take2.0_stop6.0_atr4.0_dev-1.0	202512	136	85	80	-0.0780	-0.8380	0.2426	179500230.0000	287902838.9490	-945550.0000	-1331560.5555	386010.5555	0.6235	0.4082
w2_take2.0_stop6.0_atr4.0_dev-1.0	202601	119	91	95	0.1076	-0.5769	0.5294	192666350.0000	253031218.9905	2118490.0000	1651063.7655	467426.2345	0.7614	0.2206
w2_take2.0_stop6.0_atr4.0_dev-1.0	202602	47	30	29	0.1596	-0.3745	0.4468	63445990.0000	99692641.6535	951260.0000	807570.8090	143689.1910	0.6364	0.1511
w2_take2.0_stop6.0_atr4.0_dev-1.0	202603	11	5	8	-0.4576	-5.4422	0.1818	10738900.0000	23270089.9900	-580940.0000	-618374.4490	37434.4490	0.4615	0.0644
w2_take2.0_stop6.0_atr4.0_dev-1.0	202604	38	24	25	-0.0051	-0.7699	0.3158	50743330.0000	80764072.7940	122170.0000	-36.8945	122206.8945	0.6283	1.0003
w2_take2.0_stop6.0_atr4.0_dev-1.0	202605	26	26	27	0.2000	-0.7314	0.6154	54228700.0000	54788166.9925	775150.0000	643753.0775	131396.9225	0.9898	0.1695
w2_take2.0_stop6.0_atr4.0_dev-1.0	202606	4	2	3	-0.4353	-3.3369	0.2500	4127200.0000	8255638.1600	-202400.0000	-216046.8200	13646.8200	0.4999	0.0674
w2_take2.0_stop6.0_atr4.0_dev-1.0	202608	8	7	5	-0.1359	-1.3281	0.3750	14299000.0000	15893583.6800	-72400.0000	-95398.4400	22998.4400	0.8997	0.3177
w2_take2.0_stop6.0_atr4.0_dev-1.0	202609	50	38	40	0.0282	-1.0998	0.4400	80099150.0000	105979044.4725	204450.0000	10048.7875	194401.2125	0.7558	0.9508
w2_take2.0_stop6.0_atr5.0_dev-1.0	202509	91	62	53	0.0097	-0.8130	0.3297	129109720.0000	188462705.1660	379020.0000	125033.4810	253986.5190	0.6851	0.6701
w2_take2.0_stop6.0_atr5.0_dev-1.0	202510	113	81	80	0.0732	-0.9859	0.4779	169494020.0000	237350037.1660	1410040.0000	1021900.7380	388139.2620	0.7141	0.2753
w2_take2.0_stop6.0_atr5.0_dev-1.0	202511	140	94	100	0.0087	-1.0660	0.4143	196423062.0000	292990892.0425	660488.0000	178152.5282	482335.4718	0.6704	0.7303
w2_take2.0_stop6.0_atr5.0_dev-1.0	202512	180	118	111	-0.0775	-1.0972	0.2667	246093830.0000	377023004.9690	-1195200.0000	-1725346.3380	530146.3380	0.6527	0.4436
w2_take2.0_stop6.0_atr5.0_dev-1.0	202601	188	150	153	0.0876	-0.7253	0.5213	311996650.0000	392450528.7505	2850790.0000	2113534.5705	737255.4295	0.7950	0.2586
w2_take2.0_stop6.0_atr5.0_dev-1.0	202602	110	80	75	0.1091	-0.6317	0.4364	168147390.0000	232262524.1535	1735560.0000	1367969.1440	367590.8560	0.7240	0.2118
w2_take2.0_stop6.0_atr5.0_dev-1.0	202603	38	23	31	-0.4771	-5.5183	0.1579	48086550.0000	79287191.2950	-2095940.0000	-2239388.3590	143448.3590	0.6065	0.0684
w2_take2.0_stop6.0_atr5.0_dev-1.0	202604	81	56	58	0.0719	-0.6276	0.4321	116925530.0000	169545688.0390	1066270.0000	784834.8455	281435.1545	0.6896	0.2639
w2_take2.0_stop6.0_atr5.0_dev-1.0	202605	62	59	61	0.0609	-1.4193	0.5484	121910700.0000	129029951.5900	774700.0000	482786.3550	291913.6450	0.9448	0.3768
w2_take2.0_stop6.0_atr5.0_dev-1.0	202606	8	4	5	-0.1419	-1.2668	0.3750	8294400.0000	16591288.3200	-116800.0000	-140215.4200	23415.4200	0.4999	0.2005
w2_take2.0_stop6.0_atr5.0_dev-1.0	202607	3	4	3	0.2275	-0.3950	1.0000	8659940.0000	6513026.8075	104030.0000	88875.2185	15154.7815	1.3296	0.1457
w2_take2.0_stop6.0_atr5.0_dev-1.0	202608	47	35	30	0.0189	-1.0377	0.3830	73540000.0000	98384905.5225	287500.0000	141866.7600	145633.2400	0.7475	0.5066
